1	0	30
2	2036	99
3	2274	27
4	4952	80
5	5422	13
6	6293	138
7	6862	124
8	8309	110
9	10125	97
10	11059	21
11	11299	4
12	12341	88
13	13115	50
14	13497	68
15	15986	325
16	16136	144
17	16217	53
18	16298	19
19	16382	100
20	16452	10
21	16520	6
22	16587	385
23	18444	20
24	18595	135
25	18686	23
26	18776	72
27	18857	23
28	19005	91
29	20043	156
30	20159	379
31	23489	227
32	23676	92
33	25045	132
34	25203	8
35	25310	159
36	27720	57
37	27840	260
38	28463	20
39	28626	127
40	28706	22
41	28782	110
42	28863	61
43	28950	43
44	29049	8
45	29122	127
46	29194	131
47	37708	91
48	46760	132
49	47078	320
50	47777	121
51	49239	15
52	50750	47
53	51964	57
54	53042	157
55	54432	68
56	61371	79
57	61512	98
58	61603	86
59	61677	285
60	62901	27
61	63369	83
62	63650	185
63	63792	358
64	65067	27
65	65963	277
66	66128	43
67	66251	12
68	66351	180
69	67772	87
70	67944	135
71	68051	86
72	68107	24
73	68162	59
74	68217	54
75	68272	35
76	68397	3
77	69024	13
78	69915	360
79	70269	207
80	70469	72
81	70622	219
82	70719	6
83	71169	31
84	71337	109
85	75849	8
86	76097	19
87	76568	2
88	76716	132
89	76941	8
90	77156	68
91	77328	58
92	77526	179
93	77669	190
94	77750	29
95	77921	43
96	78095	628
97	81040	125
98	81378	110
99	81785	278
100	82666	125
101	83059	66
102	83201	114
103	83332	16
104	83451	80
105	83528	258
106	83649	35
107	83746	132
108	83915	60
109	84438	60
110	84710	69
111	84849	5
112	84966	7
113	85025	189
114	85080	51
115	85138	22
116	85187	9
117	85237	254
118	86647	35
119	86777	145
120	86833	35
121	86883	3
122	86936	28
123	86992	36
124	87045	97
125	87101	17
126	87192	83
127	87253	177
128	91467	57
129	91829	6
130	92207	147
131	92390	34
132	92554	18
133	94851	110
134	95343	98
135	95518	35
136	95587	16
137	95647	148
138	95708	57
139	95764	102
140	95823	2
141	95890	111
142	95953	35
143	96013	279
144	97539	3
145	97775	120
146	97862	124
147	97920	333
148	98999	40
149	99190	94
150	99267	313
151	100566	31
152	100824	402
153	101085	7
154	101283	102
155	101378	152
156	101455	33
157	101611	98
158	101715	118
159	102036	131
160	102202	14
161	102313	22
162	102360	164
163	102413	340
164	102769	49
165	102935	260
166	103036	231
167	103147	139
168	103218	91
169	103278	20
170	103337	122
171	103384	5
172	103429	168
173	103483	10
174	103529	191
175	103570	254
176	105366	111
177	105782	324
178	105895	186
179	106238	103
180	108158	55
181	108532	166
182	109576	155
183	109908	147
184	110003	57
185	110046	196
186	111598	15
187	111757	14
188	111842	1
189	111886	68
190	112024	277
191	113050	12
192	113303	89
193	113444	179
194	113550	33
195	113618	6
196	113684	170
197	113742	54
198	113810	33
199	113869	78
200	113908	34
201	113950	1
202	113994	473
203	116997	241
204	118084	93
205	118233	43
206	118390	91
207	118499	87
208	118546	632
209	120062	43
210	120224	67
211	120311	88
212	120409	19
213	120564	12
214	120650	99
215	120734	8
216	120825	40
217	120927	68
218	121026	6
219	121129	12
220	121237	47
221	121331	39
222	121399	39
223	121477	150
224	124321	30
225	124561	298
226	125468	142
227	132100	5
228	132236	24
229	132278	69
230	132313	26
231	132354	130
232	132388	56
233	132420	86
234	132464	69
235	132495	193
236	132530	81
237	132561	83
238	132591	22
239	132625	31
240	132666	420
241	132702	90
242	132727	163
243	134300	7
244	134418	320
245	135925	100
246	136111	5
247	136168	116
248	136217	55
249	136270	67
250	136314	126
251	136362	39
252	136403	37
253	136441	187
254	136485	50
255	136561	14
256	136626	196
257	136721	59
258	136846	122
259	136909	128
260	137018	75
261	137094	443
262	140677	149
263	141005	98
264	141079	33
265	141131	56
266	141190	30
267	141452	55
268	141528	10
269	141589	93
270	141674	82
271	141713	79
272	141801	340
273	143286	112
274	143472	53
275	143519	60
276	143602	308
277	143692	217
278	143882	325
279	144113	24
280	144185	29
281	144321	14
282	144439	49
283	144537	114
284	144678	74
285	144899	357
286	145113	79
287	145240	130
288	145374	393
289	145458	24
290	145570	28
291	145758	113
292	145981	241
293	146135	31
294	146237	18
295	146415	125
296	146634	226
297	146791	31
298	146840	17
299	146872	175
300	146918	69
301	146955	220
302	147012	59
303	147316	74
304	147781	20
305	147900	45
306	147945	54
307	148004	56
308	148032	125
309	148435	44
310	148561	4
311	148611	5
312	148654	3
313	148695	17
314	148732	51
315	148812	173
316	148863	211
317	150217	263
318	151524	26
319	151786	19
320	151963	66
321	152069	151
322	152111	190
323	154973	24
324	155915	172
325	156019	36
326	156393	24
327	156549	39
328	156648	20
329	156735	245
330	158061	115
331	158257	22
332	158344	41
333	158391	112
334	158435	99
335	158531	93
336	158616	187
337	158650	204
338	158762	40
339	158829	48
340	158976	137
341	159050	76
342	159099	379
343	162532	6
344	162841	52
345	162931	21
346	163042	26
347	163082	10
348	163121	268
349	167379	56
350	168061	204
351	168154	15
352	168196	89
353	168254	36
354	168289	93
355	168354	28
356	168382	9
357	168418	107
358	168465	26
359	168501	59
360	168538	46
361	168585	11
362	168625	69
363	168661	110
364	168686	90
365	168720	324
366	170275	69
367	170376	116
368	170402	142
369	171752	98
370	171878	154
371	171907	201
372	180716	656
373	180846	39
374	180877	162
375	180901	112
376	180924	115
377	181036	20
378	181072	44
379	181096	523
380	181118	94
381	181140	29
382	181162	113
383	181184	13
384	197322	19
385	220231	319
386	221108	115
387	221461	32
388	221782	28
389	222170	15
390	222546	44
391	222717	35
392	223063	93
393	223456	118
394	223901	29
395	224183	119
396	224961	278
397	227550	48
398	228308	162
399	228837	4
400	229192	36
401	229416	39
402	229514	151
403	231284	91
404	231359	108
405	232442	113
406	232520	17
407	232696	55
408	232742	299
409	233864	77
410	233915	43
411	233939	277
412	235240	24
413	235289	86
414	236668	65
415	236717	63
416	238361	96
417	239151	13
418	239232	200
419	239823	33
420	239868	58
421	239889	92
422	243095	84
423	243717	333
424	243848	43
425	243888	159
426	243928	344
427	243964	24
428	244021	11
429	244065	36
430	244113	48
431	244149	330
432	245128	74
433	245210	101
434	246796	88
435	246901	23
436	246958	112
437	246991	30
438	247021	10
439	247055	376
440	248430	105
441	248664	44
442	248698	164
443	251086	18
444	251358	59
445	251507	97
446	251556	11
447	251632	101
448	252876	49
449	252958	185
450	254264	29
451	254391	164
452	255387	265
453	255641	12
454	255699	84
455	255745	41
456	255782	267
457	257198	123
458	257428	21
459	257472	1
460	257509	134
461	258564	46
462	258986	56
463	259030	18
464	259078	52
465	259100	37
466	259126	73
467	259152	63
468	259176	153
469	259967	127
470	260089	76
471	261429	154
472	261597	153
473	264182	16
474	264399	34
475	264444	49
476	264527	83
477	264551	29
478	264572	170
479	266591	86
480	266734	73
481	266782	18
482	266813	16
483	266847	209
484	268222	64
485	268341	69
486	269593	52
487	269687	98
488	271050	7
489	271153	703
490	272658	82
491	272810	30
492	272839	118
493	272879	67
494	272904	594
495	274096	56
496	274242	38
497	274267	96
498	274295	24
499	274338	200
500	275600	357
501	275739	114
502	275771	22
503	275798	55
504	275833	21
505	275856	115
506	275876	3
507	275894	66
508	275913	10
509	275930	50
510	275951	67
511	277293	94
512	277504	85
513	277540	99
514	277690	73
515	277774	56
516	277900	86
517	277958	3
518	278004	30
519	278038	243
520	279966	219
521	280172	24
522	280312	9
523	280349	12
524	280381	20
525	280410	60
526	280436	181
527	281215	39
528	281308	158
529	282523	192
530	284463	381
531	284608	9
532	284646	16
533	284703	108
534	285831	209
535	288473	123
536	288605	523
537	288634	123
538	288669	66
539	288717	22
540	288731	35
541	288770	10
542	288796	178
543	289652	244
544	289808	65
545	289861	22
546	289886	41
547	289910	140
548	291273	151
549	291414	69
550	291481	49
551	291508	43
552	291549	43
553	291589	40
554	291636	77
555	291692	10
556	291726	23
557	291753	49
558	291778	103
559	292689	98
560	292828	44
561	292857	50
562	294338	57
563	294499	62
564	294532	29
565	294558	15
566	294582	6
567	294618	153
568	297045	63
569	297264	1
570	297311	168
571	297962	30
572	298038	242
573	299657	11
574	299859	4
575	299902	36
576	299954	245
577	301844	22
578	302039	62
579	302126	151
580	302192	78
581	302346	185
582	303666	92
583	303805	21
584	303834	74
585	303874	183
586	305221	298
587	306630	19
588	307022	35
589	307116	329
590	309981	177
591	310069	40
592	310119	18
593	310147	11
594	310191	171
595	311334	451
596	312402	17
597	312488	16
598	312549	123
599	313834	27
600	313935	2
601	313970	13
602	314034	4
603	314054	122
604	315270	16
605	315379	45
606	315424	22
607	315456	31
608	315500	46
609	315542	2
610	315562	51
611	315581	169
612	316624	49
613	316826	102
614	318034	31
615	318201	51
616	318232	68
617	318258	130
618	319423	107
619	319518	432
620	320831	263
621	320935	8
622	320958	121
623	321956	123
624	322112	6
625	322253	282
626	323203	126
627	323401	34
628	323457	75
629	323493	20
630	323535	69
631	323596	150
632	323634	1
633	323686	63
634	323746	63
635	323787	60
