1	0	30
2	727587	99
3	729200	27
4	729292	80
5	729333	13
6	729359	138
7	730715	124
8	730882	110
9	732170	97
10	732329	21
11	732380	4
12	736981	88
13	738002	50
14	738159	68
15	739324	325
16	740795	144
17	740914	53
18	740945	19
19	741037	100
20	742396	10
21	742535	6
22	742577	385
23	745139	20
24	745287	135
25	745336	23
26	745371	72
27	746247	23
28	746314	91
29	747640	156
30	749741	379
31	751205	227
32	752541	92
33	753862	132
34	755152	8
35	755233	159
36	756494	57
37	756569	260
38	757979	20
39	758162	127
40	758214	22
41	758251	110
42	759448	61
43	759587	43
44	760549	8
45	760655	127
46	761842	131
47	763135	91
48	764349	132
49	765707	320
50	766913	121
51	768334	15
52	768465	47
53	768507	57
54	769609	157
55	771644	68
56	771867	79
57	771924	98
58	772025	86
59	773360	285
60	773572	27
61	773681	83
62	773783	185
63	773880	358
64	775356	27
65	775485	277
66	776854	43
67	777022	12
68	777143	180
69	777223	87
70	777299	135
71	777375	86
72	777438	24
73	777514	59
74	777587	54
75	777659	35
76	777727	3
77	777818	13
78	777890	360
79	779287	207
80	780377	72
81	781575	219
82	783013	6
83	783071	31
84	783098	109
85	784293	8
86	784411	19
87	784488	2
88	784615	132
89	785902	8
90	785954	68
91	787228	58
92	788569	179
93	789836	190
94	790073	29
95	790194	43
96	790277	628
97	791641	125
98	793585	110
99	793638	278
100	793670	125
101	793696	66
102	794723	114
103	794803	16
104	794830	80
105	796421	258
106	797800	35
107	797934	132
108	799285	60
109	799397	60
110	800880	69
111	801039	5
112	801074	7
113	801099	189
114	802623	51
115	802791	22
116	802825	9
117	802878	254
118	802926	35
119	802949	145
120	804318	35
121	804446	3
122	804491	28
123	804542	36
124	804574	97
125	805541	17
126	805688	83
127	808028	177
128	808156	57
129	808230	6
130	808261	147
131	809724	34
132	809865	18
133	810057	110
134	812748	98
135	812924	35
136	813168	16
137	813218	148
138	814641	57
139	814866	102
140	819204	2
141	820935	111
142	821477	35
143	821537	279
144	828015	3
145	828116	120
146	828167	124
147	828188	333
148	829858	40
149	829978	94
150	830892	313
151	832227	31
152	832367	402
153	833849	7
154	834055	102
155	835235	152
156	836709	33
157	836898	98
158	836950	118
159	837676	131
160	838801	14
161	838930	22
162	838960	164
163	840387	340
164	841736	49
165	843069	260
166	844396	231
167	845846	139
168	847467	91
169	847615	20
170	847646	122
171	848919	5
172	849078	168
173	851924	10
174	852031	191
175	853768	254
176	854884	111
177	856045	324
178	857191	186
179	858572	103
180	860014	55
181	860109	166
182	861482	155
183	862900	147
184	863969	57
185	865276	196
186	866548	15
187	866596	14
188	866618	1
189	866638	68
190	867889	277
191	869128	12
192	869198	89
193	870539	179
194	872767	33
195	872837	6
196	872859	170
197	873839	54
198	874033	33
199	874082	78
200	875292	34
201	875433	1
202	875475	473
203	876667	241
204	877805	93
205	877899	43
206	877978	91
207	879111	87
