1	0	30
2	341	99
3	4477	27
4	5717	80
5	6084	13
6	6230	138
7	7133	124
8	7619	110
9	9203	97
10	9371	21
11	11230	4
12	11705	88
13	12083	50
14	12308	68
15	15820	325
16	15977	144
17	17782	53
18	19566	19
19	24204	100
20	24975	10
21	25128	6
22	25223	385
23	26988	20
24	27110	135
25	29980	23
26	30239	72
27	44085	23
28	44294	91
29	44378	156
30	44467	379
31	47170	227
32	49256	92
33	49682	132
34	51498	8
35	51677	159
36	57998	57
37	58532	260
38	59544	20
39	59705	127
40	61951	22
41	62119	110
42	66383	61
43	66985	43
44	67127	8
45	67217	127
46	67835	131
47	68264	91
48	68488	132
49	68718	320
50	76809	121
51	77179	15
52	77340	47
53	80352	57
54	80555	157
55	80687	68
56	83157	79
57	83839	98
58	84037	86
59	84130	285
60	86414	27
61	86767	83
62	87240	185
63	89697	358
64	91080	27
65	91575	277
66	93012	43
67	93259	12
68	93341	180
69	94317	87
70	94853	135
71	94973	86
72	95066	24
73	95132	59
74	95201	54
75	95284	35
76	95341	3
77	95400	13
78	95461	360
79	96762	207
80	97016	72
81	97140	219
82	99000	6
83	99211	31
84	99261	109
85	100179	8
86	100329	19
87	100385	2
88	100433	132
89	101572	8
90	101765	68
91	101872	58
92	101991	179
93	103253	190
94	104394	29
95	104528	43
96	104588	628
97	107274	125
98	107961	110
99	108108	278
100	111180	125
101	111297	66
102	111351	114
103	112517	16
104	112633	80
105	114068	258
106	114247	35
107	114400	132
108	115714	60
109	115912	60
110	116062	69
111	116179	5
112	116282	7
113	126744	189
114	126868	51
115	126981	22
116	127083	9
117	127282	254
118	138834	35
119	138963	145
120	139052	35
121	139134	3
122	139241	28
123	139368	36
124	139585	97
125	139665	17
126	139746	83
127	139899	177
128	141198	57
129	143144	6
130	143224	147
131	143303	34
132	143363	18
133	143413	110
134	144655	98
135	144861	35
136	144959	16
137	145032	148
138	145105	57
139	145169	102
140	145233	2
141	145298	111
142	145373	35
143	145440	279
144	147204	3
145	147804	120
146	147887	124
147	147985	333
148	150494	40
149	152706	94
150	153014	313
151	153173	31
152	153369	402
153	154550	7
154	154697	102
155	154780	152
156	154871	33
157	154956	98
158	155032	118
159	155495	131
160	155574	14
161	156500	22
162	156578	164
163	157874	340
164	159420	49
165	159624	260
166	160990	231
167	162423	139
168	164409	91
169	164520	20
170	164578	122
171	166017	5
172	166617	168
173	167745	10
174	167826	191
175	169177	254
176	170428	111
177	170597	324
178	170780	186
179	172243	103
180	172339	55
181	173627	166
182	173743	155
183	174823	147
184	174915	57
185	174963	196
186	176796	15
187	176885	14
188	176916	1
189	176951	68
190	178206	277
191	179538	12
192	179617	89
193	180927	179
194	182533	33
195	182767	6
196	182822	170
197	182894	54
198	182976	33
199	183011	78
200	184153	34
201	184212	1
202	184246	473
203	185492	241
204	186805	93
205	187953	43
206	188002	91
207	189314	87
208	189393	632
209	190791	43
210	190929	67
211	191001	88
212	191043	19
213	191084	12
214	191115	99
215	192459	8
216	192545	40
217	192587	68
218	193761	6
219	193847	12
220	193888	47
221	195042	39
